runid,graph_sub_path,results_sub_path,summary_results_filename,subid,detailed_results_filename,graph_filename,quantum,locations,slice,shots,mode,iterations,gray,hot_start,gradient_type,formulation,layers,std_dev,lr,weight_decay,momentum,alpha,big_a,c,eta,gamma,s,qubits,elapsed,hot_start_dist,best_dist_found,best_dist,iteration_found,cache_max_size,cache_items,cache_hits,cache_misses
20250404-10-46-56,graphs\20250404-10-46-56,results\20250404-10-46-56,results\results.csv,11/10/1934,results\20250404-10-46-56\11-10-34.csv,graphs\20250404-10-46-56\11-10-34.png,TRUE,10,1,1024,2,250,FALSE,FALSE,SPSA,original,,,,,,0.602,150,0.314,0.01,0.101,0.5,21,156.103029,n/a,290.2,290.2,87,500000,352534,661215,352534
20250404-10-46-56,graphs\20250404-10-46-56,results\20250404-10-46-56,results\results.csv,11-13-11,results\20250404-10-46-56\11-13-11.csv,graphs\20250404-10-46-56\11-13-11.png,TRUE,10,1,1024,2,250,FALSE,FALSE,SPSA,original,,,,,,0.602,200,0.314,0.01,0.101,0.5,21,158.3082802,n/a,290.2,290.2,60,500000,356919,585936,356919
20250404-10-46-56,graphs\20250404-10-46-56,results\20250404-10-46-56,results\results.csv,11-15-49,results\20250404-10-46-56\11-15-49.csv,graphs\20250404-10-46-56\11-15-49.png,TRUE,10,1,1024,2,250,FALSE,FALSE,SPSA,original,,,,,,0.602,250,0.314,0.01,0.101,0.5,21,151.782311,n/a,304.2,290.2,88,500000,297352,715289,297352
20250404-12-03-35,graphs\20250404-12-03-35,results\20250404-12-03-35,results\results.csv,12-03-35,results\20250404-12-03-35\12-03-35.csv,graphs\20250404-12-03-35\12-03-35.png,True,10,1.0,1024,2,250,False,False,SPSA,original,,,,,,0.602,25.0,0.314,0.001,0.101,0.5,21,145.82079482078552,n/a,323.99999999999994,290.2,212,500000,321447,696217,321447
20250404-12-03-35,graphs\20250404-12-03-35,results\20250404-12-03-35,results\results.csv,12-06-01,results\20250404-12-03-35\12-06-01.csv,graphs\20250404-12-03-35\12-06-01.png,True,10,1.0,1024,2,250,False,False,SPSA,original,,,,,,0.602,25.0,0.314,0.002,0.101,0.5,21,148.91167569160461,n/a,298.3,290.2,49,500000,285171,725990,285171
20250404-12-03-35,graphs\20250404-12-03-35,results\20250404-12-03-35,results\results.csv,12-08-30,results\20250404-12-03-35\12-08-30.csv,graphs\20250404-12-03-35\12-08-30.png,True,10,1.0,1024,2,250,False,False,SPSA,original,,,,,,0.602,25.0,0.314,0.004,0.101,0.5,21,150.5928361415863,n/a,290.2,290.2,17,500000,299812,711798,299812
20250404-12-03-35,graphs\20250404-12-03-35,results\20250404-12-03-35,results\results.csv,12-11-01,results\20250404-12-03-35\12-11-01.csv,graphs\20250404-12-03-35\12-11-01.png,True,10,1.0,1024,2,250,False,False,SPSA,original,,,,,,0.602,25.0,0.314,0.008,0.101,0.5,21,143.40047407150269,n/a,325.2,290.2,173,500000,243096,768270,243096
20250404-12-03-35,graphs\20250404-12-03-35,results\20250404-12-03-35,results\results.csv,12-13-24,results\20250404-12-03-35\12-13-24.csv,graphs\20250404-12-03-35\12-13-24.png,True,10,1.0,1024,2,250,False,False,SPSA,original,,,,,,0.602,25.0,0.314,0.01,0.101,0.5,21,157.41250085830688,n/a,312.3,290.2,1,500000,368021,650178,368021
20250404-12-03-35,graphs\20250404-12-03-35,results\20250404-12-03-35,results\results.csv,12-16-02,results\20250404-12-03-35\12-16-02.csv,graphs\20250404-12-03-35\12-16-02.png,True,10,1.0,1024,2,250,False,False,SPSA,original,,,,,,0.602,25.0,0.314,0.02,0.101,0.5,21,150.7605378627777,n/a,326.19999999999993,290.2,167,500000,315330,699307,315330
20250404-12-03-35,graphs\20250404-12-03-35,results\20250404-12-03-35,results\results.csv,12-18-33,results\20250404-12-03-35\12-18-33.csv,graphs\20250404-12-03-35\12-18-33.png,True,10,1.0,1024,2,250,False,False,SPSA,original,,,,,,0.602,25.0,0.314,0.04,0.101,0.5,21,143.04187965393066,n/a,290.29999999999995,290.2,104,500000,236611,744646,236611
20250404-12-03-35,graphs\20250404-12-03-35,results\20250404-12-03-35,results\results.csv,12-20-56,results\20250404-12-03-35\12-20-56.csv,graphs\20250404-12-03-35\12-20-56.png,True,10,1.0,1024,2,250,False,False,SPSA,original,,,,,,0.602,25.0,0.314,0.08,0.101,0.5,21,122.85893130302429,n/a,290.2,290.2,8,500000,153085,537462,153085
20250404-12-03-35,graphs\20250404-12-03-35,results\20250404-12-03-35,results\results.csv,12-22-59,results\20250404-12-03-35\12-22-59.csv,graphs\20250404-12-03-35\12-22-59.png,True,10,1.0,1024,2,250,False,False,SPSA,original,,,,,,0.602,25.0,0.314,0.16,0.101,0.5,21,185.47198700904846,n/a,298.3,290.2,241,500000,500000,207117,806789
20250404-12-03-35,graphs\20250404-12-03-35,results\20250404-12-03-35,results\results.csv,12-26-05,results\20250404-12-03-35\12-26-05.csv,graphs\20250404-12-03-35\12-26-05.png,True,10,1.0,1024,2,250,False,False,SPSA,original,,,,,,0.602,25.0,0.314,0.32,0.101,0.5,21,181.96058654785156,n/a,290.29999999999995,290.2,54,500000,500000,237753,777454
20250404-13-41-30,graphs\20250404-13-41-30,results\20250404-13-41-30,results\results.csv,13-41-30,results\20250404-13-41-30\13-41-30.csv,graphs\20250404-13-41-30\13-41-30.png,True,10,1.0,1024,2,250,False,False,SPSA,original,,,,,,0.602,15.0,0.314,0.06,0.101,0.5,21,169.72804141044617,n/a,290.29999999999995,290.2,75,500000,500000,335476,672777
20250404-13-41-30,graphs\20250404-13-41-30,results\20250404-13-41-30,results\results.csv,13-44-20,results\20250404-13-41-30\13-44-20.csv,graphs\20250404-13-41-30\13-44-20.png,True,10,1.0,1024,2,250,False,False,SPSA,original,,,,,,0.602,15.0,0.314,0.08,0.101,0.5,21,124.58221244812012,n/a,290.3,290.2,79,500000,181497,544713,181497
20250404-13-41-30,graphs\20250404-13-41-30,results\20250404-13-41-30,results\results.csv,13-46-25,results\20250404-13-41-30\13-46-25.csv,graphs\20250404-13-41-30\13-46-25.png,True,10,1.0,1024,2,250,False,False,SPSA,original,,,,,,0.602,15.0,0.314,0.1,0.101,0.5,21,142.44429779052734,n/a,290.2,290.2,27,500000,263495,649940,263495
20250404-13-41-30,graphs\20250404-13-41-30,results\20250404-13-41-30,results\results.csv,13-48-48,results\20250404-13-41-30\13-48-48.csv,graphs\20250404-13-41-30\13-48-48.png,True,10,1.0,1024,2,250,False,False,SPSA,original,,,,,,0.602,15.0,0.314,0.12,0.101,0.5,21,121.52649641036987,n/a,290.2,290.2,138,500000,171782,506439,171782
20250404-13-41-30,graphs\20250404-13-41-30,results\20250404-13-41-30,results\results.csv,13-50-50,results\20250404-13-41-30\13-50-50.csv,graphs\20250404-13-41-30\13-50-50.png,True,10,1.0,1024,2,250,False,False,SPSA,original,,,,,,0.602,25.0,0.314,0.06,0.101,0.5,21,139.65990042686462,n/a,298.3,290.2,23,500000,227464,754007,227464
20250404-13-41-30,graphs\20250404-13-41-30,results\20250404-13-41-30,results\results.csv,13-53-10,results\20250404-13-41-30\13-53-10.csv,graphs\20250404-13-41-30\13-53-10.png,True,10,1.0,1024,2,250,False,False,SPSA,original,,,,,,0.602,25.0,0.314,0.08,0.101,0.5,21,148.71406030654907,n/a,298.3,290.2,102,500000,315882,637476,315882
20250404-13-41-30,graphs\20250404-13-41-30,results\20250404-13-41-30,results\results.csv,13-55-39,results\20250404-13-41-30\13-55-39.csv,graphs\20250404-13-41-30\13-55-39.png,True,10,1.0,1024,2,250,False,False,SPSA,original,,,,,,0.602,25.0,0.314,0.1,0.101,0.5,21,144.81106758117676,n/a,290.2,290.2,2,500000,298466,617556,298466
20250404-13-41-30,graphs\20250404-13-41-30,results\20250404-13-41-30,results\results.csv,13-58-04,results\20250404-13-41-30\13-58-04.csv,graphs\20250404-13-41-30\13-58-04.png,True,10,1.0,1024,2,250,False,False,SPSA,original,,,,,,0.602,25.0,0.314,0.12,0.101,0.5,21,150.45484590530396,n/a,290.2,290.2,64,500000,337190,613441,337190
20250404-13-41-30,graphs\20250404-13-41-30,results\20250404-13-41-30,results\results.csv,14-00-34,results\20250404-13-41-30\14-00-34.csv,graphs\20250404-13-41-30\14-00-34.png,True,10,1.0,1024,2,250,False,False,SPSA,original,,,,,,0.602,40.0,0.314,0.06,0.101,0.5,21,112.60697817802429,n/a,298.4,290.2,21,500000,108494,444817,108494
20250404-13-41-30,graphs\20250404-13-41-30,results\20250404-13-41-30,results\results.csv,14-02-27,results\20250404-13-41-30\14-02-27.csv,graphs\20250404-13-41-30\14-02-27.png,True,10,1.0,1024,2,250,False,False,SPSA,original,,,,,,0.602,40.0,0.314,0.08,0.101,0.5,21,134.55964064598083,n/a,298.3,290.2,68,500000,213492,608462,213492
20250404-13-41-30,graphs\20250404-13-41-30,results\20250404-13-41-30,results\results.csv,14-04-42,results\20250404-13-41-30\14-04-42.csv,graphs\20250404-13-41-30\14-04-42.png,True,10,1.0,1024,2,250,False,False,SPSA,original,,,,,,0.602,40.0,0.314,0.1,0.101,0.5,21,166.4875886440277,n/a,290.2,290.2,191,500000,474070,497650,474070
20250404-13-41-30,graphs\20250404-13-41-30,results\20250404-13-41-30,results\results.csv,14-07-29,results\20250404-13-41-30\14-07-29.csv,graphs\20250404-13-41-30\14-07-29.png,True,10,1.0,1024,2,250,False,False,SPSA,original,,,,,,0.602,40.0,0.314,0.12,0.101,0.5,21,163.64368677139282,n/a,290.2,290.2,111,500000,424383,555742,424383
20250404-15-36-33,graphs\20250404-15-36-33,results\20250404-15-36-33,results\results.csv,15-36-33,results\20250404-15-36-33\15-36-33.csv,graphs\20250404-15-36-33\15-36-33.png,True,10,1.0,1024,2,250,False,False,SPSA,original,,,,,,0.56,25.0,0.314,0.1,0.101,0.5,21,177.99135279655457,n/a,290.29999999999995,290.2,138,500000,500000,229603,782656
20250404-15-36-33,graphs\20250404-15-36-33,results\20250404-15-36-33,results\results.csv,15-39-31,results\20250404-15-36-33\15-39-31.csv,graphs\20250404-15-36-33\15-39-31.png,True,10,1.0,1024,2,250,False,False,SPSA,original,,,,,,0.57,25.0,0.314,0.1,0.101,0.5,21,137.9509072303772,n/a,290.3,290.2,57,500000,239049,649452,239049
20250404-15-36-33,graphs\20250404-15-36-33,results\20250404-15-36-33,results\results.csv,15-41-49,results\20250404-15-36-33\15-41-49.csv,graphs\20250404-15-36-33\15-41-49.png,True,10,1.0,1024,2,250,False,False,SPSA,original,,,,,,0.58,25.0,0.314,0.1,0.101,0.5,21,180.6475851535797,n/a,290.2,290.2,61,500000,500000,259461,753286
20250404-15-36-33,graphs\20250404-15-36-33,results\20250404-15-36-33,results\results.csv,15-44-50,results\20250404-15-36-33\15-44-50.csv,graphs\20250404-15-36-33\15-44-50.png,True,10,1.0,1024,2,250,False,False,SPSA,original,,,,,,0.59,25.0,0.314,0.1,0.101,0.5,21,151.6211314201355,n/a,290.2,290.2,107,500000,327231,579575,327231
20250404-15-36-33,graphs\20250404-15-36-33,results\20250404-15-36-33,results\results.csv,15-47-22,results\20250404-15-36-33\15-47-22.csv,graphs\20250404-15-36-33\15-47-22.png,True,10,1.0,1024,2,250,False,False,SPSA,original,,,,,,0.602,25.0,0.314,0.1,0.101,0.5,21,150.29004192352295,n/a,290.2,290.2,73,500000,325697,592091,325697
20250404-15-36-33,graphs\20250404-15-36-33,results\20250404-15-36-33,results\results.csv,15-49-52,results\20250404-15-36-33\15-49-52.csv,graphs\20250404-15-36-33\15-49-52.png,True,10,1.0,1024,2,250,False,False,SPSA,original,,,,,,0.61,25.0,0.314,0.1,0.101,0.5,21,157.4662184715271,n/a,290.2,290.2,195,500000,346804,609551,346804
20250404-15-36-33,graphs\20250404-15-36-33,results\20250404-15-36-33,results\results.csv,15-52-30,results\20250404-15-36-33\15-52-30.csv,graphs\20250404-15-36-33\15-52-30.png,True,10,1.0,1024,2,250,False,False,SPSA,original,,,,,,0.62,25.0,0.314,0.1,0.101,0.5,21,138.78040099143982,n/a,290.2,290.2,39,500000,163442,653933,163442
20250404-15-36-33,graphs\20250404-15-36-33,results\20250404-15-36-33,results\results.csv,15-54-49,results\20250404-15-36-33\15-54-49.csv,graphs\20250404-15-36-33\15-54-49.png,True,10,1.0,1024,2,250,False,False,SPSA,original,,,,,,0.63,25.0,0.314,0.1,0.101,0.5,21,169.97943782806396,n/a,290.2,290.2,14,500000,500000,457112,534534
20250404-15-36-33,graphs\20250404-15-36-33,results\20250404-15-36-33,results\results.csv,15-57-39,results\20250404-15-36-33\15-57-39.csv,graphs\20250404-15-36-33\15-57-39.png,True,10,1.0,1024,2,250,False,False,SPSA,original,,,,,,0.64,25.0,0.314,0.1,0.101,0.5,21,148.55214619636536,n/a,290.2,290.2,237,500000,321748,621512,321748
20250404-15-36-33,graphs\20250404-15-36-33,results\20250404-15-36-33,results\results.csv,16-00-08,results\20250404-15-36-33\16-00-08.csv,graphs\20250404-15-36-33\16-00-08.png,True,10,1.0,1024,2,250,False,False,SPSA,original,,,,,,0.65,25.0,0.314,0.1,0.101,0.5,21,140.4833631515503,n/a,290.29999999999995,290.2,76,500000,216990,662482,216990
20250404-15-36-33,graphs\20250404-15-36-33,results\20250404-15-36-33,results\results.csv,16-02-29,results\20250404-15-36-33\16-02-29.csv,graphs\20250404-15-36-33\16-02-29.png,True,10,1.0,1024,2,250,False,False,SPSA,original,,,,,,0.66,25.0,0.314,0.1,0.101,0.5,21,167.41468930244446,n/a,290.2,290.2,213,500000,430842,550622,430842
20250404-15-36-33,graphs\20250404-15-36-33,results\20250404-15-36-33,results\results.csv,16-05-17,results\20250404-15-36-33\16-05-17.csv,graphs\20250404-15-36-33\16-05-17.png,True,10,1.0,1024,2,250,False,False,SPSA,original,,,,,,0.67,25.0,0.314,0.1,0.101,0.5,21,167.1122887134552,n/a,298.3,290.2,160,500000,361496,582568,361496
20250404-16-24-11,graphs\20250404-16-24-11,results\20250404-16-24-11,results\results.csv,16-24-11,results\20250404-16-24-11\16-24-11.csv,graphs\20250404-16-24-11\16-24-11.png,True,10,1.0,1024,2,250,False,False,SPSA,original,,,,,,0.602,25.0,0.01,0.1,0.101,0.5,21,172.40790367126465,n/a,290.2,290.2,17,500000,500000,385141,630044
20250404-16-24-11,graphs\20250404-16-24-11,results\20250404-16-24-11,results\results.csv,16-27-04,results\20250404-16-24-11\16-27-04.csv,graphs\20250404-16-24-11\16-27-04.png,True,10,1.0,1024,2,250,False,False,SPSA,original,,,,,,0.602,25.0,0.02,0.1,0.101,0.5,21,172.74369382858276,n/a,290.29999999999995,290.2,104,500000,500000,430849,585205
20250404-16-24-11,graphs\20250404-16-24-11,results\20250404-16-24-11,results\results.csv,16-29-57,results\20250404-16-24-11\16-29-57.csv,graphs\20250404-16-24-11\16-29-57.png,True,10,1.0,1024,2,250,False,False,SPSA,original,,,,,,0.602,25.0,0.04,0.1,0.101,0.5,21,175.23489594459534,n/a,290.29999999999995,290.2,186,500000,500000,515387,501316
20250404-16-24-11,graphs\20250404-16-24-11,results\20250404-16-24-11,results\results.csv,16-32-53,results\20250404-16-24-11\16-32-53.csv,graphs\20250404-16-24-11\16-32-53.png,True,10,1.0,1024,2,250,False,False,SPSA,original,,,,,,0.602,25.0,0.08,0.1,0.101,0.5,21,161.23434948921204,n/a,290.2,290.2,145,500000,386166,611764,386166
20250404-16-24-11,graphs\20250404-16-24-11,results\20250404-16-24-11,results\results.csv,16-35-34,results\20250404-16-24-11\16-35-34.csv,graphs\20250404-16-24-11\16-35-34.png,True,10,1.0,1024,2,250,False,False,SPSA,original,,,,,,0.602,25.0,0.16,0.1,0.101,0.5,21,164.91071009635925,n/a,290.2,290.2,156,500000,467381,514645,467381
20250404-16-24-11,graphs\20250404-16-24-11,results\20250404-16-24-11,results\results.csv,16-38-19,results\20250404-16-24-11\16-38-19.csv,graphs\20250404-16-24-11\16-38-19.png,True,10,1.0,1024,2,250,False,False,SPSA,original,,,,,,0.602,25.0,0.314,0.1,0.101,0.5,21,151.02535438537598,n/a,290.2,290.2,116,500000,281709,667173,281709
20250404-16-24-11,graphs\20250404-16-24-11,results\20250404-16-24-11,results\results.csv,16-40-50,results\20250404-16-24-11\16-40-50.csv,graphs\20250404-16-24-11\16-40-50.png,True,10,1.0,1024,2,250,False,False,SPSA,original,,,,,,0.602,25.0,0.6,0.1,0.101,0.5,21,181.96221280097961,n/a,290.2,290.2,195,500000,500000,329650,676832
20250404-16-24-11,graphs\20250404-16-24-11,results\20250404-16-24-11,results\results.csv,16-43-53,results\20250404-16-24-11\16-43-53.csv,graphs\20250404-16-24-11\16-43-53.png,True,10,1.0,1024,2,250,False,False,SPSA,original,,,,,,0.602,25.0,1.2,0.1,0.101,0.5,21,158.10676455497742,n/a,290.2,290.2,39,500000,432059,512336,432059
20250404-16-24-11,graphs\20250404-16-24-11,results\20250404-16-24-11,results\results.csv,16-46-31,results\20250404-16-24-11\16-46-31.csv,graphs\20250404-16-24-11\16-46-31.png,True,10,1.0,1024,2,250,False,False,SPSA,original,,,,,,0.602,25.0,2.4,0.1,0.101,0.5,21,179.38027477264404,n/a,290.2,290.2,53,500000,500000,272237,741519
20250404-16-24-11,graphs\20250404-16-24-11,results\20250404-16-24-11,results\results.csv,16-49-30,results\20250404-16-24-11\16-49-30.csv,graphs\20250404-16-24-11\16-49-30.png,True,10,1.0,1024,2,250,False,False,SPSA,original,,,,,,0.602,25.0,4.8,0.1,0.101,0.5,21,168.32782912254333,n/a,290.2,290.2,84,500000,500000,443890,501134
20250404-16-24-11,graphs\20250404-16-24-11,results\20250404-16-24-11,results\results.csv,16-52-19,results\20250404-16-24-11\16-52-19.csv,graphs\20250404-16-24-11\16-52-19.png,True,10,1.0,1024,2,250,False,False,SPSA,original,,,,,,0.602,25.0,9.6,0.1,0.101,0.5,21,166.87306547164917,n/a,290.2,290.2,112,500000,500000,463077,514903
20250404-16-24-11,graphs\20250404-16-24-11,results\20250404-16-24-11,results\results.csv,16-55-06,results\20250404-16-24-11\16-55-06.csv,graphs\20250404-16-24-11\16-55-06.png,True,10,1.0,1024,2,250,False,False,SPSA,original,,,,,,0.602,25.0,19.2,0.1,0.101,0.5,21,170.7191445827484,n/a,290.2,290.2,64,500000,500000,389108,582351
20250404-17-08-43,graphs\20250404-17-08-43,results\20250404-17-08-43,results\results.csv,17-08-43,results\20250404-17-08-43\17-08-43.csv,graphs\20250404-17-08-43\17-08-43.png,True,10,1.0,1024,2,250,False,False,SPSA,original,,,,,,0.602,25.0,0.314,0.1,0.05963949,0.5,21,143.366112947464,n/a,290.2,290.2,94,500000,225013,618096,225013
20250404-17-08-43,graphs\20250404-17-08-43,results\20250404-17-08-43,results\results.csv,17-11-07,results\20250404-17-08-43\17-11-07.csv,graphs\20250404-17-08-43\17-11-07.png,True,10,1.0,1024,2,250,False,False,SPSA,original,,,,,,0.602,25.0,0.314,0.1,0.0662661,0.5,21,151.88489151000977,n/a,298.3,290.2,43,500000,190829,625486,190829
20250404-17-08-43,graphs\20250404-17-08-43,results\20250404-17-08-43,results\results.csv,17-13-39,results\20250404-17-08-43\17-13-39.csv,graphs\20250404-17-08-43\17-13-39.png,True,10,1.0,1024,2,250,False,False,SPSA,original,,,,,,0.602,25.0,0.314,0.1,0.073629,0.5,21,195.995858669281,n/a,290.3,290.2,173,500000,500000,219659,794961
20250404-17-08-43,graphs\20250404-17-08-43,results\20250404-17-08-43,results\results.csv,17-16-56,results\20250404-17-08-43\17-16-56.csv,graphs\20250404-17-08-43\17-16-56.png,True,10,1.0,1024,2,250,False,False,SPSA,original,,,,,,0.602,25.0,0.314,0.1,0.08181,0.5,21,127.86839866638184,n/a,290.3,290.2,7,500000,166915,636849,166915
20250404-17-08-43,graphs\20250404-17-08-43,results\20250404-17-08-43,results\results.csv,17-19-04,results\20250404-17-08-43\17-19-04.csv,graphs\20250404-17-08-43\17-19-04.png,True,10,1.0,1024,2,250,False,False,SPSA,original,,,,,,0.602,25.0,0.314,0.1,0.0909,0.5,21,122.5560233592987,n/a,290.29999999999995,290.2,42,500000,170652,455505,170652
20250404-17-08-43,graphs\20250404-17-08-43,results\20250404-17-08-43,results\results.csv,17-21-06,results\20250404-17-08-43\17-21-06.csv,graphs\20250404-17-08-43\17-21-06.png,True,10,1.0,1024,2,250,False,False,SPSA,original,,,,,,0.602,25.0,0.314,0.1,0.101,0.5,21,133.18983578681946,n/a,290.3,290.2,12,500000,186552,562682,186552
20250404-17-08-43,graphs\20250404-17-08-43,results\20250404-17-08-43,results\results.csv,17-23-20,results\20250404-17-08-43\17-23-20.csv,graphs\20250404-17-08-43\17-23-20.png,True,10,1.0,1024,2,250,False,False,SPSA,original,,,,,,0.602,25.0,0.314,0.1,0.1111,0.5,21,155.14341831207275,n/a,290.2,290.2,130,500000,332790,603835,332790
20250404-17-08-43,graphs\20250404-17-08-43,results\20250404-17-08-43,results\results.csv,17-25-55,results\20250404-17-08-43\17-25-55.csv,graphs\20250404-17-08-43\17-25-55.png,True,10,1.0,1024,2,250,False,False,SPSA,original,,,,,,0.602,25.0,0.314,0.1,0.12221,0.5,21,155.64685940742493,n/a,290.2,290.2,41,500000,357165,622695,357165
20250404-17-08-43,graphs\20250404-17-08-43,results\20250404-17-08-43,results\results.csv,17-28-31,results\20250404-17-08-43\17-28-31.csv,graphs\20250404-17-08-43\17-28-31.png,True,10,1.0,1024,2,250,False,False,SPSA,original,,,,,,0.602,25.0,0.314,0.1,0.134431,0.5,21,183.36428475379944,n/a,290.2,290.2,29,500000,500000,241706,772829
20250404-17-08-43,graphs\20250404-17-08-43,results\20250404-17-08-43,results\results.csv,17-31-35,results\20250404-17-08-43\17-31-35.csv,graphs\20250404-17-08-43\17-31-35.png,True,10,1.0,1024,2,250,False,False,SPSA,original,,,,,,0.602,25.0,0.314,0.1,0.1478741,0.5,21,141.44198751449585,n/a,298.3,290.2,129,500000,203032,629250,203032
